epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
162,154.094,0.87183,0.6301,0.00675,0.92536,0.75558,0.88444,0.63346,1.03147,0.53425,0.00844,0.000353697,0.000353697,0.000353697
163,155.085,0.83093,0.70605,0.00602,0.92536,0.75558,0.88444,0.63346,1.03147,0.53425,0.00844,0.000352241,0.000352241,0.000352241
164,156.062,0.82628,0.56414,0.00623,0.74244,0.88889,0.93972,0.68455,0.97166,0.52352,0.00791,0.000350786,0.000350786,0.000350786
165,157.036,0.83006,0.60661,0.00521,0.74244,0.88889,0.93972,0.68455,0.97166,0.52352,0.00791,0.000349331,0.000349331,0.000349331
166,158.105,0.92774,0.63771,0.00656,0.79998,0.88889,0.995,0.72768,0.99434,0.51515,0.00818,0.000347876,0.000347876,0.000347876
167,159.169,0.82432,0.52745,0.00557,0.79998,0.88889,0.995,0.72768,0.99434,0.51515,0.00818,0.00034642,0.00034642,0.00034642
168,160.326,0.73931,0.66303,0.00616,0.83993,0.88177,0.995,0.70608,1.03162,0.49183,0.00852,0.000344965,0.000344965,0.000344965
169,161.232,0.84533,0.65755,0.00611,0.83993,0.88177,0.995,0.70608,1.03162,0.49183,0.00852,0.00034351,0.00034351,0.00034351
170,162.23,0.88954,0.8054,0.00493,0.84649,0.87861,0.995,0.68183,1.07974,0.47006,0.00893,0.000342054,0.000342054,0.000342054
171,163.277,0.97129,0.57816,0.00602,0.84649,0.87861,0.995,0.68183,1.07974,0.47006,0.00893,0.000340599,0.000340599,0.000340599
172,164.221,0.90213,0.56904,0.00678,0.86859,0.87597,0.995,0.69869,1.06044,0.44903,0.00889,0.000339144,0.000339144,0.000339144
173,164.91,0.95836,0.69425,0.00682,0.86859,0.87597,0.995,0.69869,1.06044,0.44903,0.00889,0.000337688,0.000337688,0.000337688
174,165.859,0.87989,0.669,0.00513,0.86432,0.86402,0.995,0.72173,1.01978,0.44216,0.00869,0.000336233,0.000336233,0.000336233
175,166.801,0.77136,0.55739,0.00749,0.86432,0.86402,0.995,0.72173,1.01978,0.44216,0.00869,0.000334778,0.000334778,0.000334778
176,167.857,1.00353,0.70787,0.00608,0.8337,0.87677,0.995,0.72651,1.03627,0.44508,0.00876,0.000333322,0.000333322,0.000333322
177,168.861,0.88364,0.64605,0.00538,0.8337,0.87677,0.995,0.72651,1.03627,0.44508,0.00876,0.000331867,0.000331867,0.000331867
178,169.724,0.87733,0.77102,0.00599,0.77752,0.88353,0.995,0.70467,1.04137,0.47834,0.00875,0.000330412,0.000330412,0.000330412
179,170.507,0.83069,0.62567,0.00559,0.77752,0.88353,0.995,0.70467,1.04137,0.47834,0.00875,0.000328957,0.000328957,0.000328957
180,171.482,0.89994,0.4895,0.0059,0.67418,1,0.995,0.69018,1.06788,0.51058,0.00897,0.000327501,0.000327501,0.000327501
181,172.463,0.8381,0.51516,0.00611,0.67418,1,0.995,0.69018,1.06788,0.51058,0.00897,0.000326046,0.000326046,0.000326046
