epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,63.7596,1.05278,3.46217,0.00725,0.79925,0.39543,0.69067,0.51422,0.99816,1.90425,0.00887,0.000470412,0.000470412,0.000470412
103,64.3941,0.84574,2.71884,0.00574,0.80683,0.40429,0.69327,0.491,1.06664,1.83082,0.00927,0.000469248,0.000469248,0.000469248
104,64.9098,1.02308,3.37512,0.00567,0.80683,0.40429,0.69327,0.491,1.06664,1.83082,0.00927,0.000468083,0.000468083,0.000468083
105,65.443,0.87707,2.9545,0.00597,0.80689,0.43843,0.69572,0.48981,1.10797,1.76498,0.00969,0.000466919,0.000466919,0.000466919
106,65.9968,0.87861,3.56414,0.00599,0.80689,0.43843,0.69572,0.48981,1.10797,1.76498,0.00969,0.000465755,0.000465755,0.000465755
107,66.487,0.92066,3.4626,0.00733,0.80689,0.43843,0.69572,0.48981,1.10797,1.76498,0.00969,0.000464591,0.000464591,0.000464591
108,67.1096,0.89837,3.488,0.00676,0.69082,0.52116,0.71324,0.51612,1.07017,1.7431,0.00949,0.000463426,0.000463426,0.000463426
109,67.6056,0.83298,3.04502,0.0053,0.69082,0.52116,0.71324,0.51612,1.07017,1.7431,0.00949,0.000462262,0.000462262,0.000462262
110,68.1584,0.83963,3.4419,0.0061,0.69082,0.52116,0.71324,0.51612,1.07017,1.7431,0.00949,0.000461098,0.000461098,0.000461098
111,68.6388,0.95754,3.74376,0.00621,0.89677,0.39895,0.75265,0.55236,1.03285,1.73277,0.00909,0.000459934,0.000459934,0.000459934
112,69.3159,0.85137,3.35861,0.00605,0.89677,0.39895,0.75265,0.55236,1.03285,1.73277,0.00909,0.000458769,0.000458769,0.000458769
113,69.8501,0.765,2.87643,0.00493,0.91883,0.36773,0.75604,0.56323,1.02737,1.71933,0.00924,0.000457605,0.000457605,0.000457605
